start_height,end_height,orphan_len,total_orphans_on_run,total_qubic_orphans_on_run,length_qubic_run,qubic_start_height,qubic_end_height,orphan_start_time,orphan_end_time,qubic_start_time,qubic_end_time
3493210,3493212,3,0,0,5,3493210,3493214,2025-09-05 06:34:24+00:00,2025-09-05 06:38:39+00:00,2025-09-05 06:31:33+00:00,2025-09-05 06:37:04+00:00
3493220,3493220,1,0,0,2,3493220,3493221,2025-09-05 06:45:52+00:00,2025-09-05 06:45:52+00:00,2025-09-05 06:44:41+00:00,2025-09-05 06:47:52+00:00
3493222,3493224,3,0,0,5,3493222,3493226,2025-09-05 06:56:46+00:00,2025-09-05 06:58:57+00:00,2025-09-05 06:48:50+00:00,2025-09-05 06:56:00+00:00
3493237,3493237,1,0,0,2,3493237,3493238,2025-09-05 07:27:24+00:00,2025-09-05 07:27:24+00:00,2025-09-05 07:23:28+00:00,2025-09-05 07:27:34+00:00
3493242,3493242,1,0,0,2,3493242,3493243,2025-09-05 07:32:51+00:00,2025-09-05 07:32:51+00:00,2025-09-05 07:29:59+00:00,2025-09-05 07:30:06+00:00
3493245,3493245,1,0,0,2,3493245,3493246,2025-09-05 07:36:07+00:00,2025-09-05 07:36:07+00:00,2025-09-05 07:33:24+00:00,2025-09-05 07:35:12+00:00
3493251,3493251,1,0,0,2,3493251,3493252,2025-09-05 07:49:17+00:00,2025-09-05 07:49:17+00:00,2025-09-05 07:45:21+00:00,2025-09-05 07:49:09+00:00
3493255,3493257,3,0,0,4,3493255,3493258,2025-09-05 08:01:49+00:00,2025-09-05 08:02:53+00:00,2025-09-05 07:55:07+00:00,2025-09-05 08:04:24+00:00
3493261,3493261,1,0,0,2,3493261,3493262,2025-09-05 08:11:59+00:00,2025-09-05 08:11:59+00:00,2025-09-05 08:12:30+00:00,2025-09-05 08:13:28+00:00
3493266,3493268,3,0,0,4,3493266,3493269,2025-09-05 08:20:23+00:00,2025-09-05 08:22:48+00:00,2025-09-05 08:17:31+00:00,2025-09-05 08:18:51+00:00
3493270,3493270,1,0,0,2,3493270,3493271,2025-09-05 08:27:32+00:00,2025-09-05 08:27:32+00:00,2025-09-05 08:24:19+00:00,2025-09-05 08:27:06+00:00
3493272,3493272,1,0,0,2,3493272,3493273,2025-09-05 08:32:41+00:00,2025-09-05 08:32:41+00:00,2025-09-05 08:31:55+00:00,2025-09-05 08:32:22+00:00
3493285,3493285,1,0,0,2,3493285,3493286,2025-09-05 08:44:43+00:00,2025-09-05 08:44:43+00:00,2025-09-05 08:44:13+00:00,2025-09-05 08:44:39+00:00
3493298,3493298,1,0,0,2,3493298,3493299,2025-09-05 09:06:43+00:00,2025-09-05 09:06:43+00:00,2025-09-05 09:07:25+00:00,2025-09-05 09:10:02+00:00
3493308,3493308,1,0,0,2,3493308,3493309,2025-09-05 09:26:36+00:00,2025-09-05 09:26:36+00:00,2025-09-05 09:24:15+00:00,2025-09-05 09:24:25+00:00
3493311,3493311,1,0,0,2,3493311,3493312,2025-09-05 09:36:11+00:00,2025-09-05 09:36:11+00:00,2025-09-05 09:33:41+00:00,2025-09-05 09:38:25+00:00
3493314,3493316,3,0,0,4,3493314,3493317,2025-09-05 09:46:18+00:00,2025-09-05 10:00:01+00:00,2025-09-05 09:40:46+00:00,2025-09-05 09:54:40+00:00
3493321,3493326,6,0,0,8,3493321,3493328,2025-09-05 10:20:50+00:00,2025-09-05 10:32:47+00:00,2025-09-05 10:14:05+00:00,2025-09-05 10:31:57+00:00
3493331,3493331,1,0,0,2,3493331,3493332,2025-09-05 10:38:49+00:00,2025-09-05 10:38:49+00:00,2025-09-05 10:35:12+00:00,2025-09-05 10:42:21+00:00
3493347,3493347,1,0,0,2,3493347,3493348,2025-09-05 11:11:03+00:00,2025-09-05 11:11:03+00:00,2025-09-05 11:09:46+00:00,2025-09-05 11:11:24+00:00
3493362,3493362,1,0,0,2,3493362,3493363,2025-09-05 11:46:25+00:00,2025-09-05 11:46:25+00:00,2025-09-05 11:37:07+00:00,2025-09-05 11:46:50+00:00
3493368,3493368,1,0,0,2,3493368,3493369,2025-09-05 11:54:38+00:00,2025-09-05 11:54:38+00:00,2025-09-05 11:58:56+00:00,2025-09-05 11:59:07+00:00
3493371,3493371,1,0,0,2,3493371,3493372,2025-09-05 12:01:20+00:00,2025-09-05 12:01:20+00:00,2025-09-05 12:01:21+00:00,2025-09-05 12:01:47+00:00
3493396,3493396,1,0,0,2,3493396,3493397,2025-09-05 12:50:02+00:00,2025-09-05 12:50:02+00:00,2025-09-05 12:48:28+00:00,2025-09-05 12:56:36+00:00
3493449,3493449,1,0,0,2,3493449,3493450,2025-09-05 14:53:37+00:00,2025-09-05 14:53:37+00:00,2025-09-05 14:51:56+00:00,2025-09-05 14:57:18+00:00
3493456,3493456,1,0,0,2,3493456,3493457,2025-09-05 15:09:32+00:00,2025-09-05 15:09:32+00:00,2025-09-05 15:09:19+00:00,2025-09-05 15:09:24+00:00
3493476,3493476,1,0,0,2,3493476,3493477,2025-09-05 15:47:22+00:00,2025-09-05 15:47:22+00:00,2025-09-05 15:46:54+00:00,2025-09-05 15:49:31+00:00
3493500,3493500,1,0,0,2,3493500,3493501,2025-09-05 16:44:38+00:00,2025-09-05 16:44:38+00:00,2025-09-05 16:42:27+00:00,2025-09-05 16:42:34+00:00
3493520,3493520,1,0,0,2,3493520,3493521,2025-09-05 17:20:55+00:00,2025-09-05 17:20:55+00:00,2025-09-05 17:19:52+00:00,2025-09-05 17:21:54+00:00
3493522,3493522,1,0,0,2,3493522,3493523,2025-09-05 17:26:06+00:00,2025-09-05 17:26:06+00:00,2025-09-05 17:24:35+00:00,2025-09-05 17:25:17+00:00
3493566,3493566,1,0,0,2,3493566,3493567,2025-09-05 18:43:52+00:00,2025-09-05 18:43:52+00:00,2025-09-05 18:44:34+00:00,2025-09-05 18:45:34+00:00
3493599,3493599,1,0,0,2,3493599,3493600,2025-09-05 19:37:43+00:00,2025-09-05 19:37:43+00:00,2025-09-05 19:29:27+00:00,2025-09-05 19:32:03+00:00
3493601,3493603,3,0,0,4,3493601,3493604,2025-09-05 19:41:40+00:00,2025-09-05 19:43:37+00:00,2025-09-05 19:38:08+00:00,2025-09-05 19:43:24+00:00
3493702,3493702,1,0,0,2,3493702,3493703,2025-09-05 23:13:49+00:00,2025-09-05 23:13:49+00:00,2025-09-05 23:12:14+00:00,2025-09-05 23:12:18+00:00
3493727,3493727,1,0,0,2,3493727,3493728,2025-09-05 23:59:19+00:00,2025-09-05 23:59:19+00:00,2025-09-05 23:56:35+00:00,2025-09-05 23:56:41+00:00
3493747,3493747,1,0,0,2,3493747,3493748,2025-09-06 00:47:29+00:00,2025-09-06 00:47:29+00:00,2025-09-06 00:46:55+00:00,2025-09-06 00:48:13+00:00
3493751,3493751,1,0,0,2,3493751,3493752,2025-09-06 00:50:36+00:00,2025-09-06 00:50:36+00:00,2025-09-06 00:49:56+00:00,2025-09-06 00:51:59+00:00
3493793,3493793,1,0,0,2,3493793,3493794,2025-09-06 02:19:54+00:00,2025-09-06 02:19:54+00:00,2025-09-06 02:17:54+00:00,2025-09-06 02:25:29+00:00
3493804,3493804,1,0,0,3,3493804,3493806,2025-09-06 02:51:39+00:00,2025-09-06 02:51:39+00:00,2025-09-06 02:51:33+00:00,2025-09-06 02:55:27+00:00
3493809,3493809,1,0,0,2,3493809,3493810,2025-09-06 03:01:23+00:00,2025-09-06 03:01:23+00:00,2025-09-06 02:59:59+00:00,2025-09-06 03:05:13+00:00
3493811,3493811,1,0,0,2,3493811,3493812,2025-09-06 03:09:47+00:00,2025-09-06 03:09:47+00:00,2025-09-06 03:08:32+00:00,2025-09-06 03:09:18+00:00
3493837,3493838,2,0,0,3,3493837,3493839,2025-09-06 04:35:35+00:00,2025-09-06 04:35:59+00:00,2025-09-06 04:34:04+00:00,2025-09-06 04:35:36+00:00
3493853,3493853,1,0,0,2,3493853,3493854,2025-09-06 05:07:13+00:00,2025-09-06 05:07:13+00:00,2025-09-06 05:06:51+00:00,2025-09-06 05:09:37+00:00
3493884,3493885,2,0,0,3,3493884,3493886,2025-09-06 05:52:15+00:00,2025-09-06 05:53:19+00:00,2025-09-06 05:49:41+00:00,2025-09-06 05:52:01+00:00
3493890,3493890,1,0,0,2,3493890,3493891,2025-09-06 06:00:49+00:00,2025-09-06 06:00:49+00:00,2025-09-06 06:00:44+00:00,2025-09-06 06:01:16+00:00
3493894,3493894,1,0,0,2,3493894,3493895,2025-09-06 06:05:46+00:00,2025-09-06 06:05:46+00:00,2025-09-06 06:05:04+00:00,2025-09-06 06:06:58+00:00
3493928,3493928,1,0,0,2,3493928,3493929,2025-09-06 07:25:45+00:00,2025-09-06 07:25:45+00:00,2025-09-06 07:20:29+00:00,2025-09-06 07:23:37+00:00
3493930,3493930,1,0,0,2,3493930,3493931,2025-09-06 07:28:54+00:00,2025-09-06 07:28:54+00:00,2025-09-06 07:30:02+00:00,2025-09-06 07:31:07+00:00
3493933,3493933,1,0,0,2,3493933,3493934,2025-09-06 07:35:58+00:00,2025-09-06 07:35:58+00:00,2025-09-06 07:34:36+00:00,2025-09-06 07:37:18+00:00
3493947,3493947,1,0,0,2,3493947,3493948,2025-09-06 08:15:05+00:00,2025-09-06 08:15:05+00:00,2025-09-06 08:13:52+00:00,2025-09-06 08:15:20+00:00
3493968,3493968,1,0,0,2,3493968,3493969,2025-09-06 08:52:32+00:00,2025-09-06 08:52:32+00:00,2025-09-06 08:51:43+00:00,2025-09-06 08:53:07+00:00
3493970,3493970,1,0,0,2,3493970,3493971,2025-09-06 08:56:36+00:00,2025-09-06 08:56:36+00:00,2025-09-06 08:55:18+00:00,2025-09-06 09:00:29+00:00
3493999,3493999,1,0,0,2,3493999,3494000,2025-09-06 09:45:44+00:00,2025-09-06 09:45:44+00:00,2025-09-06 09:44:20+00:00,2025-09-06 09:46:16+00:00
3494050,3494050,1,0,0,2,3494050,3494051,2025-09-06 11:15:45+00:00,2025-09-06 11:15:45+00:00,2025-09-06 11:13:48+00:00,2025-09-06 11:14:51+00:00
3494053,3494053,1,0,0,4,3494053,3494056,2025-09-06 11:18:46+00:00,2025-09-06 11:18:46+00:00,2025-09-06 11:18:24+00:00,2025-09-06 11:22:44+00:00
3494085,3494085,1,0,0,2,3494085,3494086,2025-09-06 12:10:31+00:00,2025-09-06 12:10:31+00:00,2025-09-06 12:06:36+00:00,2025-09-06 12:10:39+00:00
3494100,3494100,1,0,0,2,3494100,3494101,2025-09-06 12:32:41+00:00,2025-09-06 12:32:41+00:00,2025-09-06 12:32:24+00:00,2025-09-06 12:33:24+00:00
3494104,3494104,1,0,0,2,3494104,3494105,2025-09-06 12:44:47+00:00,2025-09-06 12:44:47+00:00,2025-09-06 12:42:38+00:00,2025-09-06 12:44:13+00:00
3494128,3494128,1,0,0,2,3494128,3494129,2025-09-06 13:31:42+00:00,2025-09-06 13:31:42+00:00,2025-09-06 13:32:23+00:00,2025-09-06 13:38:10+00:00
3494146,3494147,2,0,0,3,3494146,3494148,2025-09-06 14:02:36+00:00,2025-09-06 14:03:35+00:00,2025-09-06 13:59:07+00:00,2025-09-06 14:02:09+00:00
3494152,3494152,1,0,0,2,3494152,3494153,2025-09-06 14:10:23+00:00,2025-09-06 14:10:23+00:00,2025-09-06 14:08:23+00:00,2025-09-06 14:12:16+00:00
3494160,3494160,1,0,0,2,3494160,3494161,2025-09-06 14:27:58+00:00,2025-09-06 14:27:58+00:00,2025-09-06 14:23:19+00:00,2025-09-06 14:26:59+00:00
3494167,3494167,1,0,0,2,3494167,3494168,2025-09-06 14:37:54+00:00,2025-09-06 14:37:54+00:00,2025-09-06 14:37:01+00:00,2025-09-06 14:37:30+00:00
3494173,3494173,1,0,0,2,3494173,3494174,2025-09-06 14:50:51+00:00,2025-09-06 14:50:51+00:00,2025-09-06 14:49:47+00:00,2025-09-06 14:50:33+00:00
3494175,3494175,1,0,0,2,3494175,3494176,2025-09-06 14:54:43+00:00,2025-09-06 14:54:43+00:00,2025-09-06 14:52:24+00:00,2025-09-06 14:53:18+00:00
3494177,3494177,1,0,0,2,3494177,3494178,2025-09-06 14:58:41+00:00,2025-09-06 14:58:41+00:00,2025-09-06 14:55:07+00:00,2025-09-06 14:57:12+00:00
3494179,3494179,1,0,0,2,3494179,3494180,2025-09-06 14:59:51+00:00,2025-09-06 14:59:51+00:00,2025-09-06 14:59:12+00:00,2025-09-06 15:07:14+00:00
3494184,3494186,3,0,0,4,3494184,3494187,2025-09-06 15:14:28+00:00,2025-09-06 15:17:43+00:00,2025-09-06 15:13:34+00:00,2025-09-06 15:13:54+00:00
3494193,3494193,1,0,0,2,3494193,3494194,2025-09-06 15:27:22+00:00,2025-09-06 15:27:22+00:00,2025-09-06 15:25:11+00:00,2025-09-06 15:27:47+00:00
3494196,3494196,1,0,0,2,3494196,3494197,2025-09-06 15:32:11+00:00,2025-09-06 15:32:11+00:00,2025-09-06 15:30:49+00:00,2025-09-06 15:32:07+00:00
3494202,3494202,1,0,0,2,3494202,3494203,2025-09-06 15:40:04+00:00,2025-09-06 15:40:04+00:00,2025-09-06 15:39:57+00:00,2025-09-06 15:41:02+00:00
3494204,3494204,1,0,0,2,3494204,3494205,2025-09-06 15:42:45+00:00,2025-09-06 15:42:45+00:00,2025-09-06 15:41:59+00:00,2025-09-06 15:42:36+00:00
3494214,3494214,1,0,0,2,3494214,3494215,2025-09-06 15:57:54+00:00,2025-09-06 15:57:54+00:00,2025-09-06 15:57:56+00:00,2025-09-06 15:59:37+00:00
3494217,3494219,3,0,0,5,3494217,3494221,2025-09-06 15:59:48+00:00,2025-09-06 16:10:40+00:00,2025-09-06 16:03:09+00:00,2025-09-06 16:09:19+00:00
3494229,3494229,1,0,0,2,3494229,3494230,2025-09-06 16:18:40+00:00,2025-09-06 16:18:40+00:00,2025-09-06 16:18:11+00:00,2025-09-06 16:18:49+00:00
3494238,3494238,1,0,0,2,3494238,3494239,2025-09-06 16:34:30+00:00,2025-09-06 16:34:30+00:00,2025-09-06 16:28:45+00:00,2025-09-06 16:34:27+00:00
3494240,3494240,1,0,0,2,3494240,3494241,2025-09-06 16:37:56+00:00,2025-09-06 16:37:56+00:00,2025-09-06 16:35:37+00:00,2025-09-06 16:36:29+00:00
3494253,3494253,1,0,0,2,3494253,3494254,2025-09-06 17:03:20+00:00,2025-09-06 17:03:20+00:00,2025-09-06 16:51:08+00:00,2025-09-06 16:58:10+00:00
3494259,3494259,1,0,0,2,3494259,3494260,2025-09-06 17:13:46+00:00,2025-09-06 17:13:46+00:00,2025-09-06 17:11:37+00:00,2025-09-06 17:13:32+00:00
3494261,3494261,1,0,0,2,3494261,3494262,2025-09-06 17:16:16+00:00,2025-09-06 17:16:16+00:00,2025-09-06 17:15:16+00:00,2025-09-06 17:17:25+00:00
3494268,3494268,1,0,0,2,3494268,3494269,2025-09-06 17:32:28+00:00,2025-09-06 17:32:28+00:00,2025-09-06 17:22:17+00:00,2025-09-06 17:35:04+00:00
3494271,3494271,1,0,0,2,3494271,3494272,2025-09-06 17:37:34+00:00,2025-09-06 17:37:34+00:00,2025-09-06 17:35:54+00:00,2025-09-06 17:38:39+00:00
3494274,3494274,1,0,0,2,3494274,3494275,2025-09-06 17:47:34+00:00,2025-09-06 17:47:34+00:00,2025-09-06 17:43:06+00:00,2025-09-06 17:44:14+00:00
3494280,3494281,2,0,0,3,3494280,3494282,2025-09-06 17:53:10+00:00,2025-09-06 17:53:19+00:00,2025-09-06 17:52:32+00:00,2025-09-06 17:53:15+00:00
3494306,3494306,1,0,0,2,3494306,3494307,2025-09-06 18:30:23+00:00,2025-09-06 18:30:23+00:00,2025-09-06 18:29:06+00:00,2025-09-06 18:30:17+00:00
3494322,3494322,1,0,0,2,3494322,3494323,2025-09-06 18:48:45+00:00,2025-09-06 18:48:45+00:00,2025-09-06 18:48:15+00:00,2025-09-06 18:49:11+00:00
3494326,3494326,1,0,0,2,3494326,3494327,2025-09-06 18:56:03+00:00,2025-09-06 18:56:03+00:00,2025-09-06 18:53:52+00:00,2025-09-06 18:55:58+00:00
3494336,3494342,7,0,0,8,3494336,3494343,2025-09-06 19:09:44+00:00,2025-09-06 19:26:05+00:00,2025-09-06 19:00:07+00:00,2025-09-06 19:20:46+00:00
3494344,3494344,1,0,0,2,3494344,3494345,2025-09-06 19:30:11+00:00,2025-09-06 19:30:11+00:00,2025-09-06 19:35:07+00:00,2025-09-06 19:38:02+00:00
3494352,3494352,1,0,0,2,3494352,3494353,2025-09-06 19:50:47+00:00,2025-09-06 19:50:47+00:00,2025-09-06 19:51:23+00:00,2025-09-06 19:52:35+00:00
3494366,3494366,1,0,0,2,3494366,3494367,2025-09-06 20:10:26+00:00,2025-09-06 20:10:26+00:00,2025-09-06 20:05:51+00:00,2025-09-06 20:07:26+00:00
3494377,3494377,1,0,0,1,3494377,3494377,2025-09-06 20:21:55+00:00,2025-09-06 20:21:55+00:00,2025-09-06 20:21:40+00:00,2025-09-06 20:21:40+00:00
3494379,3494379,1,0,0,2,3494379,3494380,2025-09-06 20:24:53+00:00,2025-09-06 20:24:53+00:00,2025-09-06 20:23:44+00:00,2025-09-06 20:25:52+00:00
3494387,3494387,1,0,0,2,3494387,3494388,2025-09-06 20:37:13+00:00,2025-09-06 20:37:13+00:00,2025-09-06 20:36:25+00:00,2025-09-06 20:40:28+00:00
3494394,3494394,1,0,0,2,3494394,3494395,2025-09-06 21:00:19+00:00,2025-09-06 21:00:19+00:00,2025-09-06 20:56:35+00:00,2025-09-06 21:00:52+00:00
3494398,3494398,1,0,0,3,3494398,3494400,2025-09-06 21:02:16+00:00,2025-09-06 21:02:16+00:00,2025-09-06 21:03:15+00:00,2025-09-06 21:04:33+00:00
3494410,3494410,1,0,0,2,3494410,3494411,2025-09-06 21:24:38+00:00,2025-09-06 21:24:38+00:00,2025-09-06 21:21:38+00:00,2025-09-06 21:22:41+00:00
3494418,3494418,1,0,0,2,3494418,3494419,2025-09-06 21:36:05+00:00,2025-09-06 21:36:05+00:00,2025-09-06 21:34:58+00:00,2025-09-06 21:36:27+00:00
3494421,3494421,1,0,0,2,3494421,3494422,2025-09-06 21:45:08+00:00,2025-09-06 21:45:08+00:00,2025-09-06 21:39:44+00:00,2025-09-06 21:43:47+00:00
3494424,3494424,1,0,0,2,3494424,3494425,2025-09-06 21:52:03+00:00,2025-09-06 21:52:03+00:00,2025-09-06 21:49:31+00:00,2025-09-06 21:49:37+00:00
3494431,3494431,1,0,0,2,3494431,3494432,2025-09-06 22:05:18+00:00,2025-09-06 22:05:18+00:00,2025-09-06 22:00:04+00:00,2025-09-06 22:02:12+00:00
3494437,3494437,1,0,0,2,3494437,3494438,2025-09-06 22:12:37+00:00,2025-09-06 22:12:37+00:00,2025-09-06 22:11:27+00:00,2025-09-06 22:15:13+00:00
3494443,3494443,1,0,0,3,3494443,3494445,2025-09-06 22:25:27+00:00,2025-09-06 22:25:27+00:00,2025-09-06 22:23:28+00:00,2025-09-06 22:25:28+00:00
3494450,3494450,1,0,0,2,3494450,3494451,2025-09-06 22:32:44+00:00,2025-09-06 22:32:44+00:00,2025-09-06 22:29:12+00:00,2025-09-06 22:33:13+00:00
3494455,3494455,1,0,0,2,3494455,3494456,2025-09-06 22:39:34+00:00,2025-09-06 22:39:34+00:00,2025-09-06 22:41:26+00:00,2025-09-06 22:42:15+00:00
3494457,3494457,1,0,0,2,3494457,3494458,2025-09-06 22:44:14+00:00,2025-09-06 22:44:14+00:00,2025-09-06 22:43:39+00:00,2025-09-06 22:47:10+00:00
3494459,3494460,2,0,0,3,3494459,3494461,2025-09-06 22:53:35+00:00,2025-09-06 22:54:00+00:00,2025-09-06 22:49:15+00:00,2025-09-06 22:53:25+00:00
3494462,3494462,1,0,0,2,3494462,3494463,2025-09-06 22:59:23+00:00,2025-09-06 22:59:23+00:00,2025-09-06 22:54:26+00:00,2025-09-06 23:01:35+00:00
3494466,3494466,1,0,0,2,3494466,3494467,2025-09-06 23:10:41+00:00,2025-09-06 23:10:41+00:00,2025-09-06 23:05:02+00:00,2025-09-06 23:08:52+00:00
3494471,3494471,1,0,0,2,3494471,3494472,2025-09-06 23:19:02+00:00,2025-09-06 23:19:02+00:00,2025-09-06 23:18:27+00:00,2025-09-06 23:20:29+00:00
3494477,3494478,2,0,0,3,3494477,3494479,2025-09-06 23:28:39+00:00,2025-09-06 23:29:19+00:00,2025-09-06 23:25:39+00:00,2025-09-06 23:30:03+00:00
3494483,3494483,1,0,0,2,3494483,3494484,2025-09-06 23:38:56+00:00,2025-09-06 23:38:56+00:00,2025-09-06 23:34:40+00:00,2025-09-06 23:34:55+00:00
3494490,3494490,1,0,0,2,3494490,3494491,2025-09-06 23:59:46+00:00,2025-09-06 23:59:46+00:00,2025-09-06 23:51:47+00:00,2025-09-06 23:51:53+00:00
3494496,3494496,1,0,0,2,3494496,3494497,2025-09-07 00:08:02+00:00,2025-09-07 00:08:02+00:00,2025-09-07 00:08:07+00:00,2025-09-07 00:09:52+00:00
3494504,3494504,1,0,0,3,3494504,3494506,2025-09-07 00:21:17+00:00,2025-09-07 00:21:17+00:00,2025-09-07 00:20:58+00:00,2025-09-07 00:21:56+00:00
3494512,3494512,1,0,0,2,3494512,3494513,2025-09-07 00:46:25+00:00,2025-09-07 00:46:25+00:00,2025-09-07 00:38:31+00:00,2025-09-07 00:44:29+00:00
3494533,3494533,1,0,0,2,3494533,3494534,2025-09-07 01:47:56+00:00,2025-09-07 01:47:56+00:00,2025-09-07 01:38:05+00:00,2025-09-07 01:46:42+00:00
3494538,3494545,8,0,0,10,3494538,3494547,2025-09-07 02:05:06+00:00,2025-09-07 02:22:17+00:00,2025-09-07 02:00:30+00:00,2025-09-07 02:14:14+00:00
3494552,3494553,2,0,0,3,3494552,3494554,2025-09-07 02:33:09+00:00,2025-09-07 02:34:18+00:00,2025-09-07 02:31:41+00:00,2025-09-07 02:32:50+00:00
3494558,3494558,1,0,0,2,3494558,3494559,2025-09-07 02:37:30+00:00,2025-09-07 02:37:30+00:00,2025-09-07 02:37:28+00:00,2025-09-07 02:47:05+00:00
3494560,3494560,1,0,0,2,3494560,3494561,2025-09-07 02:52:05+00:00,2025-09-07 02:52:05+00:00,2025-09-07 02:51:11+00:00,2025-09-07 02:51:31+00:00
3494569,3494570,2,0,0,3,3494569,3494571,2025-09-07 03:07:50+00:00,2025-09-07 03:09:46+00:00,2025-09-07 03:03:15+00:00,2025-09-07 03:06:13+00:00
3494576,3494582,7,0,0,9,3494576,3494584,2025-09-07 03:21:29+00:00,2025-09-07 03:30:13+00:00,2025-09-07 03:15:07+00:00,2025-09-07 03:28:58+00:00
3494588,3494588,1,0,0,2,3494588,3494589,2025-09-07 03:48:48+00:00,2025-09-07 03:48:48+00:00,2025-09-07 03:47:40+00:00,2025-09-07 03:51:01+00:00
3494591,3494591,1,0,0,2,3494591,3494592,2025-09-07 03:51:57+00:00,2025-09-07 03:51:57+00:00,2025-09-07 03:57:34+00:00,2025-09-07 04:01:06+00:00
3494594,3494594,1,0,0,2,3494594,3494595,2025-09-07 04:15:35+00:00,2025-09-07 04:15:35+00:00,2025-09-07 04:08:07+00:00,2025-09-07 04:09:09+00:00
3494599,3494599,1,0,0,2,3494599,3494600,2025-09-07 04:27:14+00:00,2025-09-07 04:27:14+00:00,2025-09-07 04:24:47+00:00,2025-09-07 04:26:40+00:00
3494601,3494601,1,0,0,2,3494601,3494602,2025-09-07 04:35:09+00:00,2025-09-07 04:35:09+00:00,2025-09-07 04:28:25+00:00,2025-09-07 04:33:37+00:00
3494603,3494603,1,0,0,2,3494603,3494604,2025-09-07 04:43:36+00:00,2025-09-07 04:43:36+00:00,2025-09-07 04:40:27+00:00,2025-09-07 04:44:12+00:00
3494610,3494610,1,0,0,2,3494610,3494611,2025-09-07 04:53:19+00:00,2025-09-07 04:53:19+00:00,2025-09-07 04:51:42+00:00,2025-09-07 04:54:04+00:00
3494615,3494615,1,0,0,2,3494615,3494616,2025-09-07 05:07:38+00:00,2025-09-07 05:07:38+00:00,2025-09-07 05:07:17+00:00,2025-09-07 05:07:51+00:00
3494623,3494623,1,0,0,2,3494623,3494624,2025-09-07 05:19:42+00:00,2025-09-07 05:19:42+00:00,2025-09-07 05:18:30+00:00,2025-09-07 05:20:40+00:00
3494628,3494631,4,0,0,6,3494628,3494633,2025-09-07 05:39:34+00:00,2025-09-07 05:46:10+00:00,2025-09-07 05:28:28+00:00,2025-09-07 05:44:50+00:00
3494646,3494648,3,0,0,4,3494646,3494649,2025-09-07 06:20:33+00:00,2025-09-07 06:23:30+00:00,2025-09-07 06:18:55+00:00,2025-09-07 06:21:08+00:00
3494650,3494650,1,0,0,2,3494650,3494651,2025-09-07 06:26:04+00:00,2025-09-07 06:26:04+00:00,2025-09-07 06:24:27+00:00,2025-09-07 06:27:00+00:00
3494654,3494654,1,0,0,2,3494654,3494655,2025-09-07 06:44:31+00:00,2025-09-07 06:44:31+00:00,2025-09-07 06:38:33+00:00,2025-09-07 06:41:39+00:00
3494662,3494663,2,0,0,3,3494662,3494664,2025-09-07 07:00:56+00:00,2025-09-07 07:01:02+00:00,2025-09-07 07:00:26+00:00,2025-09-07 07:00:39+00:00
3494683,3494683,1,0,0,2,3494683,3494684,2025-09-07 07:54:16+00:00,2025-09-07 07:54:16+00:00,2025-09-07 07:52:21+00:00,2025-09-07 07:56:34+00:00
3494685,3494686,2,0,0,3,3494685,3494687,2025-09-07 08:01:09+00:00,2025-09-07 08:01:46+00:00,2025-09-07 07:57:25+00:00,2025-09-07 08:00:16+00:00
3494701,3494701,1,0,0,2,3494701,3494702,2025-09-07 08:43:42+00:00,2025-09-07 08:43:42+00:00,2025-09-07 08:38:00+00:00,2025-09-07 08:43:26+00:00
3494706,3494707,2,0,0,3,3494706,3494708,2025-09-07 08:54:51+00:00,2025-09-07 08:56:11+00:00,2025-09-07 08:49:57+00:00,2025-09-07 08:52:54+00:00
3494709,3494711,3,0,0,4,3494709,3494712,2025-09-07 09:01:35+00:00,2025-09-07 09:02:31+00:00,2025-09-07 08:56:39+00:00,2025-09-07 09:00:54+00:00
3494719,3494721,3,0,0,5,3494719,3494723,2025-09-07 09:15:14+00:00,2025-09-07 09:21:19+00:00,2025-09-07 09:09:52+00:00,2025-09-07 09:15:11+00:00
3494724,3494724,1,0,0,2,3494724,3494725,2025-09-07 09:23:03+00:00,2025-09-07 09:23:03+00:00,2025-09-07 09:23:52+00:00,2025-09-07 09:25:10+00:00
3494726,3494727,2,0,0,3,3494726,3494728,2025-09-07 09:32:03+00:00,2025-09-07 09:37:20+00:00,2025-09-07 09:25:41+00:00,2025-09-07 09:32:36+00:00
3494729,3494729,1,0,0,2,3494729,3494730,2025-09-07 09:45:12+00:00,2025-09-07 09:45:12+00:00,2025-09-07 09:44:32+00:00,2025-09-07 09:44:42+00:00
3494736,3494736,1,0,0,2,3494736,3494737,2025-09-07 09:54:53+00:00,2025-09-07 09:54:53+00:00,2025-09-07 09:53:24+00:00,2025-09-07 09:55:12+00:00
3494745,3494745,1,0,0,2,3494745,3494746,2025-09-07 10:03:59+00:00,2025-09-07 10:03:59+00:00,2025-09-07 10:03:36+00:00,2025-09-07 10:05:21+00:00
3494750,3494750,1,0,0,2,3494750,3494751,2025-09-07 10:16:11+00:00,2025-09-07 10:16:11+00:00,2025-09-07 10:15:50+00:00,2025-09-07 10:16:11+00:00
3494772,3494772,1,0,0,2,3494772,3494773,2025-09-07 10:59:02+00:00,2025-09-07 10:59:02+00:00,2025-09-07 10:57:20+00:00,2025-09-07 10:59:02+00:00
3494775,3494775,1,0,0,2,3494775,3494776,2025-09-07 11:00:59+00:00,2025-09-07 11:00:59+00:00,2025-09-07 10:59:52+00:00,2025-09-07 11:03:02+00:00
